narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_73_46,P01,P01_73,00:13:53.80,00:13:53.80,00:14:12.90,50030,51174,stir food,stir,10,food,34,['food'],[34]
P01_73_47,P01,P01_73,00:14:26.70,00:14:26.70,00:14:30.40,52001,52224,stir food,stir,10,food,34,['food'],[34]
P01_73_49,P01,P01_73,00:14:35.10,00:14:35.10,00:14:37.50,52505,52652,stir food,stir,10,food,34,['food'],[34]
P01_73_50,P01,P01_73,00:14:43.10,00:14:43.10,00:14:45.60,52983,53137,add milk,add,46,milk,64,['milk'],[64]
P01_73_51,P01,P01_73,00:14:49.70,00:14:49.70,00:15:07.30,53381,54440,stir food,stir,10,food,34,['food'],[34]
P01_73_53,P01,P01_73,00:15:10.10,00:15:10.10,00:15:12.90,54606,54776,stir food,stir,10,food,34,['food'],[34]
P01_73_54,P01,P01_73,00:18:56.80,00:18:56.80,00:19:08.60,68209,68919,stir pasta,stir,10,pasta,45,['pasta'],[45]
P01_73_55,P01,P01_73,00:19:38.70,00:19:38.70,00:19:44.60,70725,71076,stir pasta,stir,10,pasta,45,['pasta'],[45]
P01_73_56,P01,P01_73,00:20:00.70,00:20:00.70,00:20:16.90,72041,73014,stir pasta,stir,10,pasta,45,['pasta'],[45]
P01_75_2,P01,P01_75,00:00:35.00,00:00:35.00,00:00:45.00,2100,2698,add aubergine,add,46,aubergine,67,['aubergine'],[67]
P01_75_3,P01,P01_75,00:02:25.80,00:02:25.80,00:02:57.70,8750,10662,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_6,P01,P01_75,00:04:04.40,00:04:04.40,00:04:10.80,14663,15048,add onion,add,46,onion,16,['onion'],[16]
P01_75_7,P01,P01_75,00:04:21.50,00:04:21.50,00:04:35.30,15691,16518,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_8,P01,P01_75,00:04:39.70,00:04:39.70,00:04:42.30,16781,16938,add oil,add,46,oil,31,['oil'],[31]
P01_75_10,P01,P01_75,00:04:57.40,00:04:57.40,00:05:07.10,17843,18426,stir onion,stir,10,onion,16,['onion'],[16]
P01_75_11,P01,P01_75,00:05:31.50,00:05:31.50,00:05:34.60,19888,20078,stir onion,stir,10,onion,16,['onion'],[16]
P01_75_12,P01,P01_75,00:05:48.80,00:05:48.80,00:06:02.90,20927,21772,stir onion,stir,10,onion,16,['onion'],[16]
P01_75_14,P01,P01_75,00:06:12.00,00:06:12.00,00:06:29.00,22318,23341,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_15,P01,P01_75,00:06:33.20,00:06:33.20,00:06:48.70,23591,24525,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_17,P01,P01_75,00:06:56.60,00:06:56.60,00:06:58.40,24994,25103,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_18,P01,P01_75,00:07:02.60,00:07:02.60,00:07:23.70,25359,26625,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_19,P01,P01_75,00:07:23.60,00:07:23.60,00:07:31.80,26618,27107,stir onion,stir,10,onion,16,['onion'],[16]
P01_75_20,P01,P01_75,00:08:19.40,00:08:19.40,00:08:30.50,29963,30629,add meat,add,46,meat,28,['meat'],[28]
P01_75_21,P01,P01_75,00:08:32.00,00:08:32.00,00:08:48.10,30718,31689,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_22,P01,P01_75,00:08:48.10,00:08:48.10,00:09:01.20,31689,32471,stir food,stir,10,food,34,['food'],[34]
P01_75_24,P01,P01_75,00:09:05.90,00:09:05.90,00:09:42.70,32757,34961,stir food,stir,10,food,34,['food'],[34]
P01_75_26,P01,P01_75,00:10:05.20,00:10:05.20,00:10:44.00,36310,38638,stir food,stir,10,food,34,['food'],[34]
P01_75_27,P01,P01_75,00:10:44.90,00:10:44.90,00:11:03.30,38693,39796,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_28,P01,P01_75,00:11:04.60,00:11:04.60,00:11:41.70,39876,42102,stir food,stir,10,food,34,['food'],[34]
P01_75_30,P01,P01_75,00:12:34.30,00:12:34.30,00:13:13.80,45255,47629,stir food,stir,10,food,34,['food'],[34]
P01_75_31,P01,P01_75,00:13:14.80,00:13:14.80,00:13:39.10,47688,49143,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_32,P01,P01_75,00:13:42.90,00:13:42.90,00:14:05.20,49372,50709,stir food,stir,10,food,34,['food'],[34]
P01_75_33,P01,P01_75,00:14:24.10,00:14:24.10,00:14:38.20,51844,52693,stir food,stir,10,food,34,['food'],[34]
P01_75_34,P01,P01_75,00:14:42.30,00:14:42.30,00:14:45.60,52939,53134,add salt,add,46,salt,38,['salt'],[38]
P01_75_35,P01,P01_75,00:14:49.90,00:14:49.90,00:15:27.20,53394,55632,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_36,P01,P01_75,00:15:27.90,00:15:27.90,00:15:55.40,55674,57323,stir food,stir,10,food,34,['food'],[34]
P01_75_37,P01,P01_75,00:16:30.90,00:16:30.90,00:16:34.90,59452,59694,add sauce,add,46,sauce,47,['sauce'],[47]
P01_75_38,P01,P01_75,00:16:37.10,00:16:37.10,00:16:45.10,59827,60307,add sauce,add,46,sauce,47,['sauce'],[47]
P01_75_39,P01,P01_75,00:16:51.10,00:16:51.10,00:17:25.40,60664,62726,stir food,stir,10,food,34,['food'],[34]
P01_75_40,P01,P01_75,00:17:38.70,00:17:38.70,00:17:42.20,63522,63733,add salt,add,46,salt,38,['salt'],[38]
P01_75_41,P01,P01_75,00:17:45.30,00:17:45.30,00:17:59.60,63920,64774,stir food,stir,10,food,34,['food'],[34]
P01_75_42,P01,P01_75,00:18:02.00,00:18:02.00,00:18:12.60,64922,65555,add spice,add,46,spice,85,['spice'],[85]
P01_75_43,P01,P01_75,00:18:22.00,00:18:22.00,00:18:30.10,66123,66606,stir food,stir,10,food,34,['food'],[34]
P01_75_44,P01,P01_75,00:18:30.80,00:18:30.80,00:18:52.00,66647,67923,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_46,P01,P01_75,00:18:55.80,00:18:55.80,00:18:56.80,68147,68207,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_47,P01,P01_75,00:18:58.50,00:18:58.50,00:19:10.80,68310,69049,stir food,stir,10,food,34,['food'],[34]
P01_75_48,P01,P01_75,00:20:08.50,00:20:08.50,00:20:38.30,72511,74299,stir food,stir,10,food,34,['food'],[34]
P01_75_49,P01,P01_75,00:21:14.70,00:21:14.70,00:21:37.10,76479,77824,stir food,stir,10,food,34,['food'],[34]
P01_75_50,P01,P01_75,00:22:06.70,00:22:06.70,00:22:15.10,79602,80107,add spice,add,46,spice,85,['spice'],[85]
P01_75_51,P01,P01_75,00:22:24.40,00:22:24.40,00:22:45.10,80662,81904,stir food,stir,10,food,34,['food'],[34]
P01_75_53,P01,P01_75,00:22:54.10,00:22:54.10,00:22:59.30,82444,82758,transfer food,transfer,11,food,34,['food'],[34]
P01_75_54,P01,P01_75,00:23:03.30,00:23:03.30,00:23:12.70,82997,83561,transfer food,transfer,11,food,34,['food'],[34]
P01_75_56,P01,P01_75,00:23:17.90,00:23:17.90,00:23:45.80,83872,85549,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_57,P01,P01_75,00:23:54.00,00:23:54.00,00:24:11.50,86038,87089,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_58,P01,P01_75,00:24:16.20,00:24:16.20,00:24:18.70,87370,87519,add cheese,add,46,cheese,32,['cheese'],[32]
P01_75_59,P01,P01_75,00:24:20.40,00:24:20.40,00:26:38.80,87623,95928,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_61,P01,P01_75,00:26:54.20,00:26:54.20,00:27:05.20,96853,97509,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_62,P01,P01_75,00:27:46.00,00:27:46.00,00:27:48.20,99960,100093,add spice,add,46,spice,85,['spice'],[85]
P01_75_63,P01,P01_75,00:28:03.80,00:28:03.80,00:29:07.10,101031,104824,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_75_64,P01,P01_75,00:29:12.80,00:29:12.80,00:29:14.90,105165,105297,stir aubergine,stir,10,aubergine,67,['aubergine'],[67]
P01_77_0,P01,P01_77,00:00:26.80,00:00:26.80,00:00:46.60,1606,2798,stir food,stir,10,food,34,['food'],[34]
P01_77_1,P01,P01_77,00:01:04.10,00:01:04.10,00:01:15.10,3847,4503,stir food,stir,10,food,34,['food'],[34]
P01_77_2,P01,P01_77,00:01:15.10,00:01:15.10,00:01:25.60,4504,5137,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_77_3,P01,P01_77,00:01:27.10,00:01:27.10,00:01:43.40,5226,6201,stir food,stir,10,food,34,['food'],[34]
P01_77_4,P01,P01_77,00:01:43.40,00:01:43.40,00:01:46.50,6205,6392,add spice,add,46,spice,85,['spice'],[85]
P01_77_5,P01,P01_77,00:01:49.20,00:01:49.20,00:02:03.20,6553,7394,stir food,stir,10,food,34,['food'],[34]
P01_77_6,P01,P01_77,00:03:37.10,00:03:37.10,00:03:39.10,13027,13146,stir pasta,stir,10,pasta,45,['pasta'],[45]
P01_77_7,P01,P01_77,00:03:39.10,00:03:39.10,00:03:42.80,13146,13365,stir food,stir,10,food,34,['food'],[34]
P01_77_8,P01,P01_77,00:03:45.70,00:03:45.70,00:03:49.30,13544,13756,stir food,stir,10,food,34,['food'],[34]
P01_77_9,P01,P01_77,00:03:51.90,00:03:51.90,00:04:09.70,13911,14981,add cheese,add,46,cheese,32,['cheese'],[32]
P01_77_10,P01,P01_77,00:04:11.20,00:04:11.20,00:04:17.50,15072,15453,stir food,stir,10,food,34,['food'],[34]
P01_77_12,P01,P01_77,00:04:44.00,00:04:44.00,00:05:00.90,17041,18055,add egg,add,46,egg,53,['egg'],[53]
P01_79_1,P01,P01_79,00:00:06.30,00:00:06.30,00:00:09.00,376,539,add salt,add,46,salt,38,['salt'],[38]
P01_79_3,P01,P01_79,00:02:47.40,00:02:47.40,00:02:49.80,10046,10185,add pasta,add,46,pasta,45,['pasta'],[45]
P01_79_5,P01,P01_79,00:03:14.60,00:03:14.60,00:03:16.90,11674,11812,add oil,add,46,oil,31,['oil'],[31]
P01_79_6,P01,P01_79,00:03:22.00,00:03:22.00,00:03:23.40,12118,12203,add oil,add,46,oil,31,['oil'],[31]
P01_79_9,P01,P01_79,00:04:15.60,00:04:15.60,00:04:24.00,15335,15839,stir spaghetti,stir,10,spaghetti,45,['spaghetti'],[45]
P01_79_11,P01,P01_79,00:04:27.60,00:04:27.60,00:04:28.90,16054,16134,add meat,add,46,meat,28,['meat'],[28]
P01_79_12,P01,P01_79,00:04:28.90,00:04:28.90,00:04:32.70,16133,16361,stir meat,stir,10,meat,28,['meat'],[28]
P01_79_13,P01,P01_79,00:04:33.50,00:04:33.50,00:04:35.50,16412,16528,add meat,add,46,meat,28,['meat'],[28]
P01_79_14,P01,P01_79,00:04:36.80,00:04:36.80,00:04:38.40,16610,16703,add meat,add,46,meat,28,['meat'],[28]
P01_79_16,P01,P01_79,00:04:58.80,00:04:58.80,00:04:59.90,17927,17994,add oil,add,46,oil,31,['oil'],[31]
P01_79_18,P01,P01_79,00:05:49.30,00:05:49.30,00:05:54.10,20960,21248,stir spaghetti,stir,10,spaghetti,45,['spaghetti'],[45]
P01_79_19,P01,P01_79,00:05:54.10,00:05:54.10,00:06:00.50,21248,21628,flip meat,flip,22,meat,28,['meat'],[28]
P01_79_20,P01,P01_79,00:06:21.20,00:06:21.20,00:06:25.50,22872,23133,stir meat,stir,10,meat,28,['meat'],[28]
P01_79_22,P01,P01_79,00:07:02.70,00:07:02.70,00:07:03.70,25364,25424,flip meat,flip,22,meat,28,['meat'],[28]
P01_79_23,P01,P01_79,00:07:03.80,00:07:03.80,00:07:05.80,25428,25546,add cheese,add,46,cheese,32,['cheese'],[32]
P01_79_24,P01,P01_79,00:07:06.30,00:07:06.30,00:07:07.30,25578,25638,flip meat,flip,22,meat,28,['meat'],[28]
P01_79_25,P01,P01_79,00:07:07.30,00:07:07.30,00:07:08.90,25640,25733,add cheese,add,46,cheese,32,['cheese'],[32]
P01_79_27,P01,P01_79,00:07:11.20,00:07:11.20,00:07:13.40,25871,26005,flip meat,flip,22,meat,28,['meat'],[28]
P01_79_28,P01,P01_79,00:07:13.60,00:07:13.60,00:07:14.90,26016,26094,add cheese,add,46,cheese,32,['cheese'],[32]
P01_79_29,P01,P01_79,00:07:15.40,00:07:15.40,00:07:22.20,26126,26533,stir meat,stir,10,meat,28,['meat'],[28]
P01_79_31,P01,P01_79,00:10:00.50,00:10:00.50,00:10:04.90,36029,36296,stir spaghetti,stir,10,spaghetti,45,['spaghetti'],[45]
P01_81_1,P01,P01_81,00:00:17.10,00:00:17.10,00:01:45.70,1024,6344,add onion,add,46,onion,16,['onion'],[16]
P01_81_3,P01,P01_81,00:02:06.70,00:02:06.70,00:02:17.40,7602,8246,stir onion,stir,10,onion,16,['onion'],[16]
P01_81_5,P01,P01_81,00:02:35.00,00:02:35.00,00:03:02.70,9303,10962,add vegetable,add,46,vegetable,94,['vegetable'],[94]
P01_81_6,P01,P01_81,00:03:11.60,00:03:11.60,00:03:24.60,11495,12277,add garlic,add,46,garlic,51,['garlic'],[51]
P01_81_7,P01,P01_81,00:03:33.60,00:03:33.60,00:03:40.90,12814,13252,add garlic,add,46,garlic,51,['garlic'],[51]
P01_81_8,P01,P01_81,00:03:42.80,00:03:42.80,00:04:17.00,13366,15421,add vegetable,add,46,vegetable,94,['vegetable'],[94]
P01_81_9,P01,P01_81,00:05:03.20,00:05:03.20,00:05:08.10,18195,18484,stir food,stir,10,food,34,['food'],[34]
P01_81_10,P01,P01_81,00:05:11.00,00:05:11.00,00:05:12.30,18657,18735,add salt,add,46,salt,38,['salt'],[38]
P01_81_11,P01,P01_81,00:05:19.30,00:05:19.30,00:05:27.60,19155,19657,stir food,stir,10,food,34,['food'],[34]
P01_81_12,P01,P01_81,00:07:24.50,00:07:24.50,00:07:27.00,26669,26821,stir food,stir,10,food,34,['food'],[34]
P01_81_13,P01,P01_81,00:07:30.90,00:07:30.90,00:07:35.40,27054,27326,stir food,stir,10,food,34,['food'],[34]
P01_81_14,P01,P01_81,00:07:38.00,00:07:38.00,00:07:42.80,27481,27768,add salt,add,46,salt,38,['salt'],[38]
P01_81_15,P01,P01_81,00:07:45.30,00:07:45.30,00:07:49.40,27917,28161,add spice,add,46,spice,85,['spice'],[85]
P01_81_19,P01,P01_81,00:10:16.80,00:10:16.80,00:10:32.80,37007,37965,stir food,stir,10,food,34,['food'],[34]
P01_81_21,P01,P01_81,00:11:29.40,00:11:29.40,00:11:41.50,41364,42089,stir food,stir,10,food,34,['food'],[34]
P01_81_26,P01,P01_81,00:13:15.40,00:13:15.40,00:13:17.40,47725,47841,add bread:toast,add,46,bread:toast,33,['bread:toast'],[33]
P01_81_27,P01,P01_81,00:13:32.60,00:13:32.60,00:13:35.70,48755,48943,add bread:toast,add,46,bread:toast,33,['bread:toast'],[33]
P01_81_29,P01,P01_81,00:13:45.10,00:13:45.10,00:13:59.30,49508,50359,stir food,stir,10,food,34,['food'],[34]
P01_81_30,P01,P01_81,00:14:29.00,00:14:29.00,00:14:30.50,52137,52232,flip bread:toast,flip,22,bread:toast,33,['bread:toast'],[33]
P01_81_31,P01,P01_81,00:15:42.40,00:15:42.40,00:15:43.70,56544,56624,flip bread:toast,flip,22,bread:toast,33,['bread:toast'],[33]
P01_81_35,P01,P01_81,00:16:19.80,00:16:19.80,00:16:35.40,58786,59724,stir food,stir,10,food,34,['food'],[34]
P01_81_36,P01,P01_81,00:17:18.70,00:17:18.70,00:17:20.30,62325,62417,flip bread:toast,flip,22,bread:toast,33,['bread:toast'],[33]
P01_81_37,P01,P01_81,00:17:21.90,00:17:21.90,00:17:38.90,62514,63533,stir food,stir,10,food,34,['food'],[34]
P01_81_38,P01,P01_81,00:18:43.70,00:18:43.70,00:18:45.70,67420,67544,flip bread:toast,flip,22,bread:toast,33,['bread:toast'],[33]
P01_81_39,P01,P01_81,00:18:54.10,00:18:54.10,00:19:07.10,68048,68826,stir food,stir,10,food,34,['food'],[34]
P01_81_41,P01,P01_81,00:19:09.40,00:19:09.40,00:19:11.00,68966,69059,add bread:toast,add,46,bread:toast,33,['bread:toast'],[33]
P01_81_42,P01,P01_81,00:19:42.60,00:19:42.60,00:19:43.90,70954,71032,flip bread:toast,flip,22,bread:toast,33,['bread:toast'],[33]
P01_81_43,P01,P01_81,00:19:44.30,00:19:44.30,00:19:50.80,71058,71450,stir food,stir,10,food,34,['food'],[34]
P01_81_44,P01,P01_81,00:20:16.40,00:20:16.40,00:20:17.80,72984,73069,flip bread:toast,flip,22,bread:toast,33,['bread:toast'],[33]
P01_81_48,P01,P01_81,00:20:38.50,00:20:38.50,00:20:39.80,74313,74390,add bread:toast,add,46,bread:toast,33,['bread:toast'],[33]
P01_81_49,P01,P01_81,00:21:41.80,00:21:41.80,00:21:46.70,78106,78404,stir food,stir,10,food,34,['food'],[34]
P01_83_2,P01,P01_83,00:00:13.30,00:00:13.30,00:00:17.10,799,1025,add oil,add,46,oil,31,['oil'],[31]
P01_83_3,P01,P01_83,00:00:30.90,00:00:30.90,00:00:38.10,1854,2288,add ingredient,add,46,ingredient,34,['ingredient'],[34]
P01_83_4,P01,P01_83,00:00:46.50,00:00:46.50,00:01:55.80,2793,6951,add onion,add,46,onion,16,['onion'],[16]
P01_83_8,P01,P01_83,00:04:54.90,00:04:54.90,00:05:05.40,17694,18326,stir food,stir,10,food,34,['food'],[34]
P01_83_9,P01,P01_83,00:06:47.80,00:06:47.80,00:07:03.90,24470,25435,add garlic,add,46,garlic,51,['garlic'],[51]
P01_83_10,P01,P01_83,00:07:21.90,00:07:21.90,00:07:35.00,26514,27297,stir food,stir,10,food,34,['food'],[34]
P01_83_11,P01,P01_83,00:09:30.20,00:09:30.20,00:09:34.80,34213,34490,stir food,stir,10,food,34,['food'],[34]
P01_83_14,P01,P01_83,00:09:46.70,00:09:46.70,00:09:54.50,35199,35667,stir food,stir,10,food,34,['food'],[34]
P01_83_16,P01,P01_83,00:11:36.40,00:11:36.40,00:11:52.50,41785,42751,stir food,stir,10,food,34,['food'],[34]
P01_83_17,P01,P01_83,00:11:59.90,00:11:59.90,00:12:06.60,43191,43597,stir food,stir,10,food,34,['food'],[34]
P01_83_18,P01,P01_83,00:14:06.80,00:14:06.80,00:14:14.50,50809,51267,stir food,stir,10,food,34,['food'],[34]
P01_83_19,P01,P01_83,00:14:29.40,00:14:29.40,00:14:34.40,52161,52463,transfer oil,transfer,11,oil,31,['oil'],[31]
P01_83_22,P01,P01_83,00:14:44.40,00:14:44.40,00:14:47.20,53066,53232,stir food,stir,10,food,34,['food'],[34]
P01_83_24,P01,P01_83,00:14:51.20,00:14:51.20,00:14:53.00,53472,53577,remove pot,remove,12,pot,29,['pot'],[29]
P01_83_25,P01,P01_83,00:15:11.90,00:15:11.90,00:15:15.80,54711,54949,transfer vegetable,transfer,11,vegetable,94,['vegetable'],[94]
P01_83_26,P01,P01_83,00:15:19.60,00:15:19.60,00:15:32.60,55173,55953,stir food,stir,10,food,34,['food'],[34]
P01_83_28,P01,P01_83,00:15:36.20,00:15:36.20,00:15:42.40,56174,56543,add salt,add,46,salt,38,['salt'],[38]
P01_83_31,P01,P01_83,00:15:49.10,00:15:49.10,00:15:54.00,56947,57241,add spice,add,46,spice,85,['spice'],[85]
P01_83_32,P01,P01_83,00:15:58.20,00:15:58.20,00:16:08.60,57494,58114,stir food,stir,10,food,34,['food'],[34]
P01_83_33,P01,P01_83,00:16:15.70,00:16:15.70,00:16:24.20,58542,59052,stir food,stir,10,food,34,['food'],[34]
P01_83_34,P01,P01_83,00:16:27.70,00:16:27.70,00:16:33.00,59263,59578,add salt,add,46,salt,38,['salt'],[38]
P01_83_35,P01,P01_83,00:18:42.40,00:18:42.40,00:18:47.60,67341,67654,stir food,stir,10,food,34,['food'],[34]
P01_83_37,P01,P01_83,00:18:50.20,00:18:50.20,00:18:52.90,67810,67972,stir food,stir,10,food,34,['food'],[34]
P01_83_38,P01,P01_83,00:19:00.10,00:19:00.10,00:19:11.30,68406,69077,stir food,stir,10,food,34,['food'],[34]
P01_83_39,P01,P01_83,00:19:24.90,00:19:24.90,00:19:36.50,69896,70590,add pepper,add,46,pepper,37,['pepper'],[37]
P01_83_40,P01,P01_83,00:19:36.90,00:19:36.90,00:19:42.70,70611,70962,stir food,stir,10,food,34,['food'],[34]
P01_83_41,P01,P01_83,00:19:46.90,00:19:46.90,00:19:55.40,71211,71722,stir food,stir,10,food,34,['food'],[34]
P01_83_43,P01,P01_83,00:20:20.40,00:20:20.40,00:20:23.70,73224,73419,spread oil,spread,27,oil,31,['oil'],[31]
P01_83_46,P01,P01_83,00:20:53.10,00:20:53.10,00:20:54.80,75186,75286,add meat,add,46,meat,28,['meat'],[28]
P01_83_47,P01,P01_83,00:20:58.10,00:20:58.10,00:21:00.50,75484,75632,add meat,add,46,meat,28,['meat'],[28]
P01_83_48,P01,P01_83,00:21:08.80,00:21:08.80,00:21:19.50,76126,76770,add salt,add,46,salt,38,['salt'],[38]
P01_83_49,P01,P01_83,00:21:22.50,00:21:22.50,00:21:27.00,76947,77221,add spice,add,46,spice,85,['spice'],[85]
P01_83_50,P01,P01_83,00:21:30.00,00:21:30.00,00:21:37.60,77402,77854,stir food,stir,10,food,34,['food'],[34]
P01_83_51,P01,P01_83,00:21:40.00,00:21:40.00,00:21:44.70,78001,78282,add garlic,add,46,garlic,51,['garlic'],[51]
P01_83_52,P01,P01_83,00:22:38.30,00:22:38.30,00:22:41.70,81500,81700,flip meat,flip,22,meat,28,['meat'],[28]
P01_83_53,P01,P01_83,00:22:43.10,00:22:43.10,00:22:46.00,81786,81962,flip meat,flip,22,meat,28,['meat'],[28]
P01_83_54,P01,P01_83,00:22:53.30,00:22:53.30,00:23:04.00,82398,83041,stir food,stir,10,food,34,['food'],[34]
P01_83_55,P01,P01_83,00:23:30.60,00:23:30.60,00:23:36.00,84636,84962,flip meat,flip,22,meat,28,['meat'],[28]
P01_83_57,P01,P01_83,00:23:44.10,00:23:44.10,00:23:56.30,85448,86177,stir food,stir,10,food,34,['food'],[34]
P01_83_58,P01,P01_83,00:25:07.80,00:25:07.80,00:25:11.40,90469,90685,flip meat,flip,22,meat,28,['meat'],[28]
P01_85_1,P01,P01_85,00:00:10.20,00:00:10.20,00:00:11.30,615,675,add oil,add,46,oil,31,['oil'],[31]
P01_85_2,P01,P01_85,00:00:18.50,00:00:18.50,00:00:38.20,1108,2291,add garlic,add,46,garlic,51,['garlic'],[51]
P01_85_3,P01,P01_85,00:00:39.10,00:00:39.10,00:00:58.30,2345,3498,add onion,add,46,onion,16,['onion'],[16]
P01_85_4,P01,P01_85,00:00:59.50,00:00:59.50,00:01:36.20,3570,5770,add onion,add,46,onion,16,['onion'],[16]
P01_85_7,P01,P01_85,00:02:11.20,00:02:11.20,00:02:11.90,7870,7915,add chicken,add,46,chicken,57,['chicken'],[57]
P01_85_8,P01,P01_85,00:02:13.60,00:02:13.60,00:02:14.90,8018,8095,add chicken,add,46,chicken,57,['chicken'],[57]
P01_85_9,P01,P01_85,00:02:15.90,00:02:15.90,00:02:16.50,8157,8187,add chicken,add,46,chicken,57,['chicken'],[57]
P01_85_10,P01,P01_85,00:02:17.90,00:02:17.90,00:02:18.90,8273,8333,add chicken,add,46,chicken,57,['chicken'],[57]
P01_85_11,P01,P01_85,00:02:22.10,00:02:22.10,00:02:23.20,8526,8590,add chicken,add,46,chicken,57,['chicken'],[57]
P01_85_12,P01,P01_85,00:02:33.60,00:02:33.60,00:02:34.50,9217,9269,add chicken,add,46,chicken,57,['chicken'],[57]
P01_85_13,P01,P01_85,00:02:37.00,00:02:37.00,00:02:37.60,9418,9456,add chicken,add,46,chicken,57,['chicken'],[57]
P01_85_14,P01,P01_85,00:02:45.30,00:02:45.30,00:02:47.50,9917,10052,add salt,add,46,salt,38,['salt'],[38]
P01_85_15,P01,P01_85,00:02:49.10,00:02:49.10,00:02:51.40,10146,10282,add salt,add,46,salt,38,['salt'],[38]
P01_85_16,P01,P01_85,00:03:01.20,00:03:01.20,00:03:03.30,10872,10996,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_17,P01,P01_85,00:03:06.10,00:03:06.10,00:03:31.30,11166,12679,stir food,stir,10,food,34,['food'],[34]
P01_85_18,P01,P01_85,00:03:28.40,00:03:28.40,00:03:31.10,12505,12663,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_20,P01,P01_85,00:03:49.90,00:03:49.90,00:03:52.10,13796,13925,add oil,add,46,oil,31,['oil'],[31]
P01_85_21,P01,P01_85,00:03:58.70,00:03:58.70,00:04:15.70,14325,15341,add onion,add,46,onion,16,['onion'],[16]
P01_85_22,P01,P01_85,00:04:19.20,00:04:19.20,00:04:35.80,15551,16546,stir food,stir,10,food,34,['food'],[34]
P01_85_25,P01,P01_85,00:04:49.60,00:04:49.60,00:05:13.10,17375,18786,stir food,stir,10,food,34,['food'],[34]
P01_85_26,P01,P01_85,00:05:14.40,00:05:14.40,00:05:25.00,18866,19501,add onion,add,46,onion,16,['onion'],[16]
P01_85_28,P01,P01_85,00:05:33.60,00:05:33.60,00:06:10.30,20014,22216,stir food,stir,10,food,34,['food'],[34]
P01_85_29,P01,P01_85,00:06:01.20,00:06:01.20,00:06:04.00,21675,21839,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_30,P01,P01_85,00:05:31.50,00:05:31.50,00:05:32.90,19890,19977,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_33,P01,P01_85,00:07:23.20,00:07:23.20,00:07:23.70,26590,26625,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_34,P01,P01_85,00:07:24.20,00:07:24.20,00:07:27.50,26654,26851,stir food,stir,10,food,34,['food'],[34]
P01_85_35,P01,P01_85,00:07:29.30,00:07:29.30,00:07:34.40,26959,27263,stir food,stir,10,food,34,['food'],[34]
P01_85_36,P01,P01_85,00:07:30.20,00:07:30.20,00:07:31.00,27011,27062,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_37,P01,P01_85,00:07:33.00,00:07:33.00,00:07:33.90,27179,27233,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_39,P01,P01_85,00:07:38.20,00:07:38.20,00:07:38.90,27494,27534,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_41,P01,P01_85,00:07:43.30,00:07:43.30,00:07:44.50,27800,27873,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_44,P01,P01_85,00:07:59.60,00:07:59.60,00:08:07.20,28774,29230,stir food,stir,10,food,34,['food'],[34]
P01_85_45,P01,P01_85,00:08:07.80,00:08:07.80,00:08:08.90,29270,29331,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_47,P01,P01_85,00:08:12.80,00:08:12.80,00:08:14.00,29568,29638,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_48,P01,P01_85,00:08:15.00,00:08:15.00,00:08:16.10,29702,29765,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_49,P01,P01_85,00:08:15.90,00:08:15.90,00:08:17.20,29755,29834,add salt,add,46,salt,38,['salt'],[38]
P01_85_51,P01,P01_85,00:08:20.00,00:08:20.00,00:08:21.10,30002,30067,cover pot,cover,36,pot,29,['pot'],[29]
