narration_id,participant_id,video_id,start_timestamp,stop_timestamp,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_84_10,P01,P01_84,00:02:29.80,00:02:39.40,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_84_11,P01,P01_84,00:02:58.10,00:03:03.20,add spice,add,46,spice,85,['spice'],[85]
P01_84_12,P01,P01_84,00:04:40.00,00:04:47.50,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_84_14,P01,P01_84,00:06:00.00,00:06:02.30,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_84_15,P01,P01_84,00:09:38.30,00:09:43.20,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_84_16,P01,P01_84,00:09:43.90,00:09:49.50,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_84_17,P01,P01_84,00:09:55.60,00:09:58.50,stir rice,stir,10,rice,152,['rice'],[152]
P01_84_18,P01,P01_84,00:13:46.70,00:13:52.10,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_84_19,P01,P01_84,00:13:58.10,00:14:03.50,stir rice,stir,10,rice,152,['rice'],[152]
P01_85_0,P01,P01_85,00:00:18.50,00:00:38.20,cut garlic,cut,7,garlic,51,['garlic'],[51]
P01_85_1,P01,P01_85,00:00:10.20,00:00:11.30,add oil,add,46,oil,31,['oil'],[31]
P01_85_2,P01,P01_85,00:00:18.50,00:00:38.20,add garlic,add,46,garlic,51,['garlic'],[51]
P01_85_3,P01,P01_85,00:00:39.10,00:00:58.30,add onion,add,46,onion,16,['onion'],[16]
P01_85_4,P01,P01_85,00:00:59.50,00:01:36.20,add onion,add,46,onion,16,['onion'],[16]
P01_85_7,P01,P01_85,00:02:11.20,00:02:11.90,add chicken,add,46,chicken,57,['chicken'],[57]
P01_85_8,P01,P01_85,00:02:13.60,00:02:14.90,add chicken,add,46,chicken,57,['chicken'],[57]
P01_85_9,P01,P01_85,00:02:15.90,00:02:16.50,add chicken,add,46,chicken,57,['chicken'],[57]
P01_85_10,P01,P01_85,00:02:17.90,00:02:18.90,add chicken,add,46,chicken,57,['chicken'],[57]
P01_85_11,P01,P01_85,00:02:22.10,00:02:23.20,add chicken,add,46,chicken,57,['chicken'],[57]
P01_85_12,P01,P01_85,00:02:33.60,00:02:34.50,add chicken,add,46,chicken,57,['chicken'],[57]
P01_85_13,P01,P01_85,00:02:37.00,00:02:37.60,add chicken,add,46,chicken,57,['chicken'],[57]
P01_85_14,P01,P01_85,00:02:45.30,00:02:47.50,add salt,add,46,salt,38,['salt'],[38]
P01_85_15,P01,P01_85,00:02:49.10,00:02:51.40,add salt,add,46,salt,38,['salt'],[38]
P01_85_16,P01,P01_85,00:03:01.20,00:03:03.30,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_17,P01,P01_85,00:03:06.10,00:03:31.30,stir food,stir,10,food,34,['food'],[34]
P01_85_18,P01,P01_85,00:03:28.40,00:03:31.10,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_20,P01,P01_85,00:03:49.90,00:03:52.10,add oil,add,46,oil,31,['oil'],[31]
P01_85_21,P01,P01_85,00:03:58.70,00:04:15.70,add onion,add,46,onion,16,['onion'],[16]
P01_85_22,P01,P01_85,00:04:19.20,00:04:35.80,stir food,stir,10,food,34,['food'],[34]
P01_85_25,P01,P01_85,00:04:49.60,00:05:13.10,stir food,stir,10,food,34,['food'],[34]
P01_85_26,P01,P01_85,00:05:14.40,00:05:25.00,add onion,add,46,onion,16,['onion'],[16]
P01_85_28,P01,P01_85,00:05:33.60,00:06:10.30,stir food,stir,10,food,34,['food'],[34]
P01_85_29,P01,P01_85,00:06:01.20,00:06:04.00,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_30,P01,P01_85,00:05:31.50,00:05:32.90,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_33,P01,P01_85,00:07:23.20,00:07:23.70,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_34,P01,P01_85,00:07:24.20,00:07:27.50,stir food,stir,10,food,34,['food'],[34]
P01_85_35,P01,P01_85,00:07:29.30,00:07:34.40,stir food,stir,10,food,34,['food'],[34]
P01_85_36,P01,P01_85,00:07:30.20,00:07:31.00,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_37,P01,P01_85,00:07:33.00,00:07:33.90,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_39,P01,P01_85,00:07:38.20,00:07:38.90,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_41,P01,P01_85,00:07:43.30,00:07:44.50,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_44,P01,P01_85,00:07:59.60,00:08:07.20,stir food,stir,10,food,34,['food'],[34]
P01_85_45,P01,P01_85,00:08:07.80,00:08:08.90,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_47,P01,P01_85,00:08:12.80,00:08:14.00,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_48,P01,P01_85,00:08:15.00,00:08:16.10,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_49,P01,P01_85,00:08:15.90,00:08:17.20,add salt,add,46,salt,38,['salt'],[38]
P01_85_51,P01,P01_85,00:08:20.00,00:08:21.10,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_52,P01,P01_85,00:08:26.60,00:08:31.00,stir food,stir,10,food,34,['food'],[34]
P01_85_53,P01,P01_85,00:08:47.70,00:08:52.50,add spice,add,46,spice,85,['spice'],[85]
P01_85_55,P01,P01_85,00:09:18.80,00:09:19.80,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_56,P01,P01_85,00:11:09.00,00:11:31.40,add onion,add,46,onion,16,['onion'],[16]
P01_85_57,P01,P01_85,00:11:09.00,00:11:30.90,cut onion,cut,7,onion,16,['onion'],[16]
P01_85_58,P01,P01_85,00:11:47.90,00:11:48.90,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_59,P01,P01_85,00:11:51.70,00:11:52.70,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_60,P01,P01_85,00:11:52.50,00:11:53.50,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_61,P01,P01_85,00:11:55.40,00:11:56.40,stir food,stir,10,food,34,['food'],[34]
P01_85_62,P01,P01_85,00:11:58.50,00:12:08.40,stir food,stir,10,food,34,['food'],[34]
P01_85_63,P01,P01_85,00:12:10.10,00:12:11.00,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_65,P01,P01_85,00:12:18.40,00:12:19.10,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_66,P01,P01_85,00:12:20.40,00:12:21.60,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_69,P01,P01_85,00:13:35.80,00:13:36.30,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_70,P01,P01_85,00:13:36.30,00:13:37.20,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_71,P01,P01_85,00:17:56.90,00:17:57.80,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_72,P01,P01_85,00:17:57.70,00:17:59.00,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_73,P01,P01_85,00:17:58.90,00:18:00.20,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_74,P01,P01_85,00:18:00.30,00:18:01.30,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_75,P01,P01_85,00:18:01.10,00:18:01.80,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_76,P01,P01_85,00:21:49.60,00:21:51.20,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_77,P01,P01_85,00:21:51.20,00:22:02.30,stir food,stir,10,food,34,['food'],[34]
P01_85_78,P01,P01_85,00:22:02.10,00:22:03.20,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_79,P01,P01_85,00:22:03.40,00:22:04.40,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_81,P01,P01_85,00:22:06.00,00:22:07.40,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_82,P01,P01_85,00:22:44.40,00:22:46.70,move pot,move,11,pot,29,['pot'],[29]
P01_85_85,P01,P01_85,00:23:02.50,00:23:04.90,add oil,add,46,oil,31,['oil'],[31]
P01_85_86,P01,P01_85,00:23:08.30,00:23:09.90,spread oil,spread,27,oil,31,['oil'],[31]
P01_85_87,P01,P01_85,00:23:09.90,00:23:11.10,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_88,P01,P01_85,00:23:10.80,00:23:12.40,transfer oil,transfer,11,oil,31,['oil'],[31]
P01_85_89,P01,P01_85,00:23:12.50,00:23:13.70,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_97,P01,P01_85,00:28:23.60,00:28:24.50,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_98,P01,P01_85,00:28:24.50,00:28:26.80,stir food,stir,10,food,34,['food'],[34]
P01_85_99,P01,P01_85,00:28:44.30,00:28:57.50,stir food,stir,10,food,34,['food'],[34]
P01_85_100,P01,P01_85,00:29:12.10,00:29:13.40,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_110,P01,P01_85,00:39:20.30,00:39:20.90,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_111,P01,P01_85,00:39:20.90,00:39:21.60,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_112,P01,P01_85,00:39:22.70,00:39:23.40,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_113,P01,P01_85,00:39:23.40,00:39:33.10,stir food,stir,10,food,34,['food'],[34]
P01_85_114,P01,P01_85,00:39:33.10,00:39:34.40,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_115,P01,P01_85,00:48:14.60,00:48:15.60,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_116,P01,P01_85,00:48:16.90,00:48:18.20,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_117,P01,P01_85,00:48:20.50,00:48:30.30,stir food,stir,10,food,34,['food'],[34]
P01_85_118,P01,P01_85,00:48:31.00,00:48:32.10,cover pot,cover,36,pot,29,['pot'],[29]
P01_86_0,P01,P01_86,00:00:00.30,00:00:01.80,add oil,add,46,oil,31,['oil'],[31]
P01_86_2,P01,P01_86,00:00:16.20,00:00:38.20,cut onion,cut,7,onion,16,['onion'],[16]
P01_86_3,P01,P01_86,00:00:16.90,00:00:40.40,add onion,add,46,onion,16,['onion'],[16]
P01_86_4,P01,P01_86,00:00:45.10,00:01:06.10,cut onion,cut,7,onion,16,['onion'],[16]
P01_86_5,P01,P01_86,00:00:45.60,00:01:06.50,add onion,add,46,onion,16,['onion'],[16]
P01_86_6,P01,P01_86,00:01:30.20,00:01:32.40,stir onion,stir,10,onion,16,['onion'],[16]
P01_86_7,P01,P01_86,00:01:31.20,00:01:31.60,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_86_8,P01,P01_86,00:01:31.60,00:01:32.20,cover pot,cover,36,pot,29,['pot'],[29]
P01_86_9,P01,P01_86,00:01:37.60,00:01:40.10,stir onion,stir,10,onion,16,['onion'],[16]
P01_86_10,P01,P01_86,00:02:00.00,00:02:01.00,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_86_11,P01,P01_86,00:02:00.90,00:02:06.10,stir food,stir,10,food,34,['food'],[34]
P01_86_12,P01,P01_86,00:02:09.40,00:02:10.80,cover pot,cover,36,pot,29,['pot'],[29]
P01_86_13,P01,P01_86,00:03:21.40,00:03:28.80,stir onion,stir,10,onion,16,['onion'],[16]
P01_86_14,P01,P01_86,00:03:34.20,00:03:38.90,stir onion,stir,10,onion,16,['onion'],[16]
P01_86_15,P01,P01_86,00:04:03.90,00:04:09.40,stir onion,stir,10,onion,16,['onion'],[16]
P01_86_16,P01,P01_86,00:04:40.30,00:04:45.90,stir onion,stir,10,onion,16,['onion'],[16]
P01_86_17,P01,P01_86,00:05:54.90,00:05:55.40,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_86_18,P01,P01_86,00:05:55.40,00:05:56.00,cover pot,cover,36,pot,29,['pot'],[29]
P01_86_20,P01,P01_86,00:06:00.50,00:06:00.90,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_86_21,P01,P01_86,00:06:03.00,00:06:03.30,cover pot,cover,36,pot,29,['pot'],[29]
P01_86_22,P01,P01_86,00:06:00.90,00:06:01.60,cover pot,cover,36,pot,29,['pot'],[29]
P01_86_23,P01,P01_86,00:06:02.50,00:06:02.90,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_86_24,P01,P01_86,00:06:03.70,00:06:04.30,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_86_25,P01,P01_86,00:06:04.30,00:06:05.00,cover pot,cover,36,pot,29,['pot'],[29]
P01_86_26,P01,P01_86,00:06:14.00,00:06:21.80,stir onion,stir,10,onion,16,['onion'],[16]
P01_86_27,P01,P01_86,00:06:54.40,00:06:54.90,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_86_28,P01,P01_86,00:06:54.90,00:06:55.70,cover pot,cover,36,pot,29,['pot'],[29]
P01_86_39,P01,P01_86,00:08:59.00,00:09:01.20,add spice,add,46,spice,85,['spice'],[85]
P01_86_40,P01,P01_86,00:09:05.10,00:09:07.90,add spice,add,46,spice,85,['spice'],[85]
P01_86_41,P01,P01_86,00:09:18.30,00:09:20.40,add oil,add,46,oil,31,['oil'],[31]
P01_86_42,P01,P01_86,00:10:06.60,00:10:09.50,stir food,stir,10,food,34,['food'],[34]
P01_86_43,P01,P01_86,00:10:43.20,00:10:45.40,stir food,stir,10,food,34,['food'],[34]
P01_86_44,P01,P01_86,00:11:00.60,00:11:03.00,stir food,stir,10,food,34,['food'],[34]
P01_86_45,P01,P01_86,00:11:04.40,00:11:04.70,stir food,stir,10,food,34,['food'],[34]
P01_86_47,P01,P01_86,00:11:07.10,00:11:15.00,stir food,stir,10,food,34,['food'],[34]
P01_86_48,P01,P01_86,00:11:39.30,00:11:41.70,stir food,stir,10,food,34,['food'],[34]
P01_86_53,P01,P01_86,00:12:20.30,00:12:24.50,stir food,stir,10,food,34,['food'],[34]
P01_86_54,P01,P01_86,00:12:25.60,00:12:31.40,stir food,stir,10,food,34,['food'],[34]
P01_86_55,P01,P01_86,00:12:34.60,00:12:41.80,stir food,stir,10,food,34,['food'],[34]
P01_86_56,P01,P01_86,00:13:01.30,00:13:06.00,stir food,stir,10,food,34,['food'],[34]
P01_86_57,P01,P01_86,00:13:38.40,00:13:43.30,stir food,stir,10,food,34,['food'],[34]
P01_86_59,P01,P01_86,00:14:18.20,00:14:19.50,stir food,stir,10,food,34,['food'],[34]
P01_87_0,P01,P01_87,00:00:05.50,00:00:19.60,cut garlic,cut,7,garlic,51,['garlic'],[51]
P01_87_1,P01,P01_87,00:00:05.50,00:00:20.00,add garlic,add,46,garlic,51,['garlic'],[51]
P01_87_3,P01,P01_87,00:00:22.00,00:00:23.50,add onion,add,46,onion,16,['onion'],[16]
P01_87_4,P01,P01_87,00:00:26.70,00:00:28.40,add onion,add,46,onion,16,['onion'],[16]
P01_87_5,P01,P01_87,00:00:35.60,00:00:37.50,add onion,add,46,onion,16,['onion'],[16]
P01_87_6,P01,P01_87,00:00:39.50,00:00:41.60,add onion,add,46,onion,16,['onion'],[16]
P01_87_10,P01,P01_87,00:02:56.10,00:02:58.20,add pepper,add,46,pepper,37,['pepper'],[37]
P01_87_34,P01,P01_87,00:11:18.00,00:11:21.90,add meat,add,46,meat,28,['meat'],[28]
P01_87_37,P01,P01_87,00:11:55.30,00:11:56.90,add salt,add,46,salt,38,['salt'],[38]
P01_87_38,P01,P01_87,00:11:57.40,00:11:58.30,add salt,add,46,salt,38,['salt'],[38]
P01_87_40,P01,P01_87,00:12:10.30,00:12:13.30,add oil,add,46,oil,31,['oil'],[31]
P01_87_49,P01,P01_87,00:13:55.30,00:13:57.40,add salt,add,46,salt,38,['salt'],[38]
P01_87_55,P01,P01_87,00:15:21.50,00:15:38.10,add tomato,add,46,tomato,43,['tomato'],[43]
P01_87_56,P01,P01_87,00:15:49.00,00:15:56.50,add tomato,add,46,tomato,43,['tomato'],[43]
P01_87_57,P01,P01_87,00:16:19.30,00:16:36.90,add tomato,add,46,tomato,43,['tomato'],[43]
P01_87_58,P01,P01_87,00:15:21.50,00:15:38.10,cut tomato,cut,7,tomato,43,['tomato'],[43]
P01_87_59,P01,P01_87,00:15:49.00,00:15:56.60,cut tomato,cut,7,tomato,43,['tomato'],[43]
P01_87_60,P01,P01_87,00:16:19.30,00:16:36.90,cut tomato,cut,7,tomato,43,['tomato'],[43]
P01_87_64,P01,P01_87,00:18:10.10,00:18:32.00,add tomato,add,46,tomato,43,['tomato'],[43]
P01_87_65,P01,P01_87,00:18:10.10,00:18:32.00,cut tomato,cut,7,tomato,43,['tomato'],[43]
P01_88_1,P01,P01_88,00:00:06.80,00:00:45.20,cut garlic,cut,7,garlic,51,['garlic'],[51]
P01_88_2,P01,P01_88,00:00:12.90,00:00:51.60,add garlic,add,46,garlic,51,['garlic'],[51]
P01_88_3,P01,P01_88,00:01:03.90,00:01:07.30,add garlic,add,46,garlic,51,['garlic'],[51]
P01_88_4,P01,P01_88,00:01:08.50,00:01:13.70,add onion,add,46,onion,16,['onion'],[16]
P01_88_5,P01,P01_88,00:01:14.00,00:01:22.70,stir food,stir,10,food,34,['food'],[34]
P01_88_6,P01,P01_88,00:01:26.00,00:01:27.00,stir food,stir,10,food,34,['food'],[34]
P01_88_7,P01,P01_88,00:01:28.10,00:01:29.00,add salt,add,46,salt,38,['salt'],[38]
P01_88_8,P01,P01_88,00:01:29.40,00:01:36.30,stir food,stir,10,food,34,['food'],[34]
P01_88_9,P01,P01_88,00:01:40.10,00:01:45.30,stir food,stir,10,food,34,['food'],[34]
P01_88_10,P01,P01_88,00:01:47.40,00:01:55.80,stir food,stir,10,food,34,['food'],[34]
P01_88_11,P01,P01_88,00:02:01.10,00:02:09.90,stir food,stir,10,food,34,['food'],[34]
P01_88_12,P01,P01_88,00:02:47.90,00:02:51.70,stir food,stir,10,food,34,['food'],[34]
P01_88_13,P01,P01_88,00:02:52.40,00:02:54.40,add potato,add,46,potato,30,['potato'],[30]
P01_88_14,P01,P01_88,00:02:54.30,00:02:55.80,stir food,stir,10,food,34,['food'],[34]
P01_88_15,P01,P01_88,00:02:58.20,00:03:03.20,add oil,add,46,oil,31,['oil'],[31]
P01_88_16,P01,P01_88,00:03:11.50,00:03:21.30,stir food,stir,10,food,34,['food'],[34]
P01_88_17,P01,P01_88,00:03:23.90,00:03:25.50,add salt,add,46,salt,38,['salt'],[38]
P01_88_18,P01,P01_88,00:03:28.50,00:03:29.90,add salt,add,46,salt,38,['salt'],[38]
P01_88_19,P01,P01_88,00:03:37.50,00:03:41.90,stir food,stir,10,food,34,['food'],[34]
P01_88_23,P01,P01_88,00:03:46.20,00:03:55.20,stir food,stir,10,food,34,['food'],[34]
P01_88_24,P01,P01_88,00:06:07.80,00:06:25.90,stir food,stir,10,food,34,['food'],[34]
P01_88_25,P01,P01_88,00:06:40.10,00:06:53.30,stir food,stir,10,food,34,['food'],[34]
P01_88_26,P01,P01_88,00:07:33.20,00:07:39.10,stir food,stir,10,food,34,['food'],[34]
P01_88_28,P01,P01_88,00:07:45.70,00:07:50.80,stir food,stir,10,food,34,['food'],[34]
P01_88_29,P01,P01_88,00:11:50.70,00:12:11.20,stir food,stir,10,food,34,['food'],[34]
P01_88_35,P01,P01_88,00:12:51.40,00:12:55.60,stir food,stir,10,food,34,['food'],[34]
P01_88_36,P01,P01_88,00:16:28.10,00:16:37.90,stir food,stir,10,food,34,['food'],[34]
P01_88_42,P01,P01_88,00:18:38.20,00:18:46.40,stir food,stir,10,food,34,['food'],[34]
P01_88_43,P01,P01_88,00:19:29.90,00:19:37.10,stir food,stir,10,food,34,['food'],[34]
P01_88_44,P01,P01_88,00:19:48.20,00:19:58.00,stir food,stir,10,food,34,['food'],[34]
P01_88_45,P01,P01_88,00:20:46.90,00:20:57.70,stir food,stir,10,food,34,['food'],[34]
P01_88_46,P01,P01_88,00:22:45.80,00:22:47.80,stir food,stir,10,food,34,['food'],[34]
P01_88_47,P01,P01_88,00:22:54.80,00:22:56.00,stir food,stir,10,food,34,['food'],[34]
P01_88_49,P01,P01_88,00:23:27.90,00:23:30.20,add salt,add,46,salt,38,['salt'],[38]
P01_88_56,P01,P01_88,00:24:32.70,00:24:43.40,stir food,stir,10,food,34,['food'],[34]
P01_88_58,P01,P01_88,00:24:57.70,00:24:58.70,add rice,add,46,rice,152,['rice'],[152]
P01_88_59,P01,P01_88,00:25:06.30,00:25:07.30,add rice,add,46,rice,152,['rice'],[152]
P01_88_60,P01,P01_88,00:25:08.50,00:25:12.00,stir food,stir,10,food,34,['food'],[34]
P01_88_62,P01,P01_88,00:25:17.40,00:25:18.20,add rice,add,46,rice,152,['rice'],[152]
P01_88_64,P01,P01_88,00:25:24.10,00:25:35.80,stir food,stir,10,food,34,['food'],[34]
P01_88_65,P01,P01_88,00:25:36.40,00:25:44.70,stir food,stir,10,food,34,['food'],[34]
P01_88_66,P01,P01_88,00:25:47.00,00:25:52.10,stir food,stir,10,food,34,['food'],[34]
P01_88_67,P01,P01_88,00:25:53.50,00:26:02.00,stir food,stir,10,food,34,['food'],[34]
P01_88_71,P01,P01_88,00:26:14.00,00:26:20.10,stir food,stir,10,food,34,['food'],[34]
P01_88_74,P01,P01_88,00:26:24.40,00:26:34.10,stir food,stir,10,food,34,['food'],[34]
P01_88_76,P01,P01_88,00:26:43.30,00:26:48.50,stir food,stir,10,food,34,['food'],[34]
P01_88_77,P01,P01_88,00:26:51.00,00:26:52.70,stir food,stir,10,food,34,['food'],[34]
P01_88_78,P01,P01_88,00:26:55.60,00:27:09.80,stir food,stir,10,food,34,['food'],[34]
P01_88_79,P01,P01_88,00:27:12.50,00:27:18.00,stir food,stir,10,food,34,['food'],[34]
P01_88_82,P01,P01_88,00:27:24.00,00:27:29.00,stir food,stir,10,food,34,['food'],[34]
P01_88_84,P01,P01_88,00:27:27.80,00:27:30.00,add salt,add,46,salt,38,['salt'],[38]
P01_88_86,P01,P01_88,00:27:37.80,00:27:41.70,stir food,stir,10,food,34,['food'],[34]
P01_88_88,P01,P01_88,00:28:00.70,00:28:13.10,stir food,stir,10,food,34,['food'],[34]
P01_88_90,P01,P01_88,00:28:24.30,00:28:39.80,stir food,stir,10,food,34,['food'],[34]
P01_88_91,P01,P01_88,00:28:42.00,00:28:45.90,stir food,stir,10,food,34,['food'],[34]
P01_88_93,P01,P01_88,00:28:52.70,00:28:56.70,stir food,stir,10,food,34,['food'],[34]
P01_88_94,P01,P01_88,00:29:41.40,00:29:51.40,stir food,stir,10,food,34,['food'],[34]
P01_88_102,P01,P01_88,00:31:23.20,00:31:34.40,stir food,stir,10,food,34,['food'],[34]
P01_88_109,P01,P01_88,00:32:52.10,00:32:53.70,stir food,stir,10,food,34,['food'],[34]
P01_88_113,P01,P01_88,00:34:09.50,00:34:13.20,add oil,add,46,oil,31,['oil'],[31]
P01_88_134,P01,P01_88,00:38:42.00,00:38:45.90,stir food,stir,10,food,34,['food'],[34]
P01_88_136,P01,P01_88,00:39:11.00,00:39:12.70,add salt,add,46,salt,38,['salt'],[38]
P01_89_0,P01,P01_89,00:00:02.70,00:00:03.40,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_1,P01,P01_89,00:00:05.40,00:00:06.30,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_3,P01,P01_89,00:03:11.30,00:03:15.40,add sausage,add,46,sausage,86,['sausage'],[86]
P01_89_7,P01,P01_89,00:04:42.80,00:04:43.40,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_8,P01,P01_89,00:04:45.60,00:04:46.20,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_11,P01,P01_89,00:06:43.20,00:06:44.10,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_12,P01,P01_89,00:06:44.40,00:06:45.40,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_13,P01,P01_89,00:07:16.60,00:07:17.50,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_14,P01,P01_89,00:07:17.50,00:07:25.90,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_89_15,P01,P01_89,00:07:25.70,00:07:26.70,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_17,P01,P01_89,00:08:00.50,00:08:01.30,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_19,P01,P01_89,00:09:04.80,00:09:06.10,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_20,P01,P01_89,00:09:05.70,00:09:14.20,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_89_21,P01,P01_89,00:09:14.00,00:09:15.30,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_22,P01,P01_89,00:09:22.50,00:09:25.70,stir sausage,stir,10,sausage,86,['sausage'],[86]
P01_89_23,P01,P01_89,00:09:21.70,00:09:22.50,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_24,P01,P01_89,00:09:25.50,00:09:26.50,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_25,P01,P01_89,00:11:09.90,00:11:11.10,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_26,P01,P01_89,00:11:13.50,00:11:28.60,cut potato,cut,7,potato,30,['potato'],[30]
P01_89_27,P01,P01_89,00:11:13.50,00:11:28.50,add potato,add,46,potato,30,['potato'],[30]
P01_89_28,P01,P01_89,00:11:48.60,00:11:51.40,add salt,add,46,salt,38,['salt'],[38]
P01_89_29,P01,P01_89,00:11:54.40,00:11:58.70,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_89_30,P01,P01_89,00:12:00.60,00:12:03.90,remove pot,remove,12,pot,29,['pot'],[29]
P01_89_32,P01,P01_89,00:12:37.40,00:12:38.80,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_35,P01,P01_89,00:14:35.70,00:14:36.70,remove pot,remove,12,pot,29,['pot'],[29]
P01_89_37,P01,P01_89,00:16:36.60,00:16:37.70,move pot,move,11,pot,29,['pot'],[29]
P01_89_38,P01,P01_89,00:16:37.70,00:16:39.00,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_40,P01,P01_89,00:16:51.70,00:16:52.40,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_41,P01,P01_89,00:16:52.80,00:16:54.30,remove pot,remove,12,pot,29,['pot'],[29]
P01_89_43,P01,P01_89,00:23:30.90,00:23:31.60,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_44,P01,P01_89,00:23:31.60,00:23:32.50,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_89_45,P01,P01_89,00:23:32.40,00:23:33.30,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_46,P01,P01_89,00:23:38.80,00:23:39.50,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_47,P01,P01_89,00:23:39.50,00:23:41.70,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_89_48,P01,P01_89,00:23:41.70,00:23:42.30,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_49,P01,P01_89,00:23:56.30,00:24:03.70,add oil,add,46,oil,31,['oil'],[31]
P01_89_52,P01,P01_89,00:24:30.00,00:24:31.90,crack egg,crack,30,egg,53,['egg'],[53]
P01_89_53,P01,P01_89,00:24:31.90,00:24:35.00,add egg,add,46,egg,53,['egg'],[53]
P01_89_54,P01,P01_89,00:24:59.90,00:25:01.60,add salt,add,46,salt,38,['salt'],[38]
P01_89_57,P01,P01_89,00:25:40.00,00:25:42.10,crack egg,crack,30,egg,53,['egg'],[53]
P01_89_58,P01,P01_89,00:25:42.10,00:25:45.10,add egg,add,46,egg,53,['egg'],[53]
